name	individual	cohort	from	accession ID	genome_completion	genome_redundancy	num_splits	total length	t_phylum	t_class	t_order	t_family	t_genus	t_species	contigs_db_path
CHORNS_G11_MAG_00010	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	1.41	167	3147776	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00010.db
CHORNS_G11_MAG_00011	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	4.23	179	3364085	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia obeum	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00011.db
CHORNS_G11_MAG_00012	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	0.00	153	2986127	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena gnavus	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00012.db
CHORNS_G11_MAG_00013	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	2.82	227	3273447	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea longicatena	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00013.db
CHORNS_G11_MAG_00014	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	4.23	155	3187105	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes sp000508985	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00014.db
CHORNS_G11_MAG_00015	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	7.04	226	3333208	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus comes	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00015.db
CHORNS_G11_MAG_00016	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	1.41	169	3446757	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	Eggerthella lenta	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00016.db
CHORNS_G11_MAG_00017	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	8.45	158	2648485	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00017.db
CHORNS_G11_MAG_00018	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	94.37	1.41	206	2868738	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium	Eubacterium ramulus	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00018.db
CHORNS_G11_MAG_00019	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	94.37	5.63	141	2322218	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea sp900066555	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00019.db
CHORNS_G11_MAG_00020	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	95.77	7.04	417	3370573	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia wexlerae	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00020.db
CHORNS_G11_MAG_00021	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	92.96	2.82	210	2548669	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea formicigenerans	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00021.db
CHORNS_G11_MAG_00022	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	87.32	4.23	253	5147729	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00022.db
CHORNS_G11_MAG_00023	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	88.73	5.63	123	2466951	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00023.db
CHORNS_G11_MAG_00024	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	83.10	0.00	144	2323230	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena faecis	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00024.db
CHORNS_G11_MAG_00025	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	80.28	2.82	321	6348320	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00025.db
CHORNS_G11_MAG_00026	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	78.87	2.82	279	1901759	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00026.db
CHORNS_G12_MAG_00001	G12	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	0.00	104	2180586	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G12_MAG_00001.db
CHORNS_G12_MAG_00002	G12	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	2.82	127	2494902	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G12_MAG_00002.db
CHORNS_G12_MAG_00003	G12	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	2.82	302	5134133	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G12_MAG_00003.db
CHORNS_G12_MAG_00004	G12	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	4.23	153	2966500	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G12_MAG_00004.db
CHORNS_G12_MAG_00005	G12	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	4.23	306	3699728	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia wexlerae	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G12_MAG_00005.db
CHORNS_G12_MAG_00006	G12	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	0.00	114	2352628	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G12_MAG_00006.db
CHORNS_G12_MAG_00007	G12	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	4.23	177	3033543	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea longicatena	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G12_MAG_00007.db
CHORNS_G12_MAG_00008	G12	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	71.83	0.00	159	2649083	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G12_MAG_00008.db
CHORNS_G15_MAG_00001	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	1.41	119	2157443	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00001.db
CHORNS_G15_MAG_00002	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	95.77	0.00	109	2153826	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus	Ruminococcus bromii	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00002.db
CHORNS_G15_MAG_00003	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	0.00	101	1984123	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-217	CAG-217 sp000436335	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00003.db
CHORNS_G15_MAG_00004	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	5.63	166	2888962	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00004.db
CHORNS_G15_MAG_00005	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	2.82	292	3569112	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena torques	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00005.db
CHORNS_G15_MAG_00007	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	1.41	271	5370405	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00007.db
CHORNS_G15_MAG_00008	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	1.41	142	2801664	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00008.db
CHORNS_G15_MAG_00009	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	95.77	4.23	288	2749745	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger sp002306375	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00009.db
CHORNS_G15_MAG_00010	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	5.63	164	2254167	Firmicutes	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister invisus	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00010.db
CHORNS_G15_MAG_00011	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	4.23	122	1975917	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00011.db
CHORNS_G15_MAG_00012	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	88.73	1.41	129	2298883	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas uenonis	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00012.db
CHORNS_G15_MAG_00013	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	88.73	5.63	212	2330858	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella sp002299315	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00013.db
CHORNS_G15_MAG_00014	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	95.77	4.23	157	2627078	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus	Ruminococcus bromii	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00014.db
CHORNS_G15_MAG_00015	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	4.23	200	2458269	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00015.db
CHORNS_G15_MAG_00016	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	95.77	12.68	196	3014482	Firmicutes	Clostridia	Christensenellales	CAG-74	UBA11524	UBA11524 sp000437595	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00016.db
CHORNS_G15_MAG_00017	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	91.55	4.23	270	2584527	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00017.db
CHORNS_G15_MAG_00018	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	90.14	1.41	330	2150017	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00018.db
CHORNS_G15_MAG_00019	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	87.32	0.00	224	2058212	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Ruminiclostridium	Ruminiclostridium sp000435295	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00019.db
CHORNS_G15_MAG_00020	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	92.96	8.45	278	2332180	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp002479145	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00020.db
CHORNS_G15_MAG_00021	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	83.10	2.82	262	2177957	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena faecis	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00021.db
CHORNS_G15_MAG_00022	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	77.46	4.23	360	3243776	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia wexlerae	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00022.db
CHORNS_G15_MAG_00023	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	78.87	8.45	292	2256091	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	Ruminococcus sp000980705	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00023.db
CHORNS_G15_MAG_00024	G15	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	80.28	4.23	251	1890877	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	Tyzzerella nexilis	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G15_MAG_00024.db
CHORNS_G21_MAG_00001	G21	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	1.41	137	2954605	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G21_MAG_00001.db
CHORNS_G21_MAG_00002	G21	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	95.77	1.41	135	2363983	Firmicutes	Clostridia	Acetivibrionales	Acetivibrionaceae	Ruminiclostridium	Ruminiclostridium thermosuccinogenes	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G21_MAG_00002.db
CHORNS_G21_MAG_00003	G21	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	0.00	132	2426862	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	OEMR01	OEMR01 sp900199515	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G21_MAG_00003.db
CHORNS_G21_MAG_00004	G21	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	4.23	238	3685931	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia wexlerae	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G21_MAG_00004.db
CHORNS_G21_MAG_00005	G21	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	5.63	163	2963459	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G21_MAG_00005.db
CHORNS_G21_MAG_00006	G21	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	0.00	165	3239900	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	Eggerthella lenta	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G21_MAG_00006.db
CHORNS_G21_MAG_00007	G21	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	83.10	7.04	205	3030188	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G21_MAG_00007.db
CHORNS_G21_MAG_00008	G21	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	91.55	1.41	129	2661191	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G21_MAG_00008.db
CHORNS_G21_MAG_00009	G21	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	87.32	1.41	360	3182948	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia hydrogenotrophica	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G21_MAG_00009.db
CHORNS_G21_MAG_00010	G21	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	83.10	0.00	359	1711700	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium ramosum	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G21_MAG_00010.db
CHORNS_G33_MAG_00001	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	0.00	111	2218904	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	UBA1191 sp900066305	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00001.db
CHORNS_G33_MAG_00002	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	0.00	150	2615783	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1417	UBA1417 sp002305575	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00002.db
CHORNS_G33_MAG_00003	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	95.77	2.82	129	2851384	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1691	UBA1691 sp002320555	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00003.db
CHORNS_G33_MAG_00004	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	5.63	201	3273594	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00004.db
CHORNS_G33_MAG_00005	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	0.00	252	4389215	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00005.db
CHORNS_G33_MAG_00006	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	5.63	211	3205048	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena torques	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00006.db
CHORNS_G33_MAG_00007	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	4.23	210	3202966	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00007.db
CHORNS_G33_MAG_00008	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	0.00	173	2900175	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium	Eubacterium ramulus	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00008.db
CHORNS_G33_MAG_00009	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	95.77	1.41	206	4075309	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Absiella	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00009.db
CHORNS_G33_MAG_00010	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	0.00	186	2834033	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea formicigenerans	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00010.db
CHORNS_G33_MAG_00011	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	0.00	273	3252988	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena gnavus	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00011.db
CHORNS_G33_MAG_00012	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	95.77	1.41	177	3215849	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium ramosum	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00012.db
CHORNS_G33_MAG_00013	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	95.77	4.23	187	3249926	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia obeum	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00013.db
CHORNS_G33_MAG_00014	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	0.00	161	3318627	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	Eggerthella lenta	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00014.db
CHORNS_G33_MAG_00015	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	5.63	218	2924413	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00015.db
CHORNS_G33_MAG_00016	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	95.77	2.82	109	2226115	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea sp000433535	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00016.db
CHORNS_G33_MAG_00017	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	0.00	224	4215870	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00017.db
CHORNS_G33_MAG_00018	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	5.63	269	3733835	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia wexlerae	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00018.db
CHORNS_G33_MAG_00019	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	85.92	4.23	180	2198222	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bivia	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00019.db
CHORNS_G33_MAG_00020	G33	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	92.96	7.04	657	3860770	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	None	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G33_MAG_00020.db
